"ID","NAME","EXTERNAL ID","DATA CENTER","STATUS"
"a990q0000008bs6AAA","CGWAPP543PD","CGWAPP543PD","WCP Data Center","Item Updated"
"a990q0000008bs7AAA","CGWAPP544PD","CGWAPP544PD","WCP Data Center","Item Updated"
"a990q0000008bs8AAA","CGWAPP545PD","CGWAPP545PD","WCP Data Center","Item Updated"
"a990q0000008bs9AAA","CGWAPP547PD","CGWAPP547PD","WCP Data Center","Item Updated"
"a990q0000008bsAAAQ","CGWAPP548PD","CGWAPP548PD","WCP Data Center","Item Updated"
"a990q0000008bsBAAQ","CGWAPP562NP","CGWAPP562NP","WCP Data Center","Item Updated"
"a990q0000008bsCAAQ","CGWAPP563PD","CGWAPP563PD","WCP Data Center","Item Updated"
"a990q0000008bsDAAQ","CGWAPP575PD","CGWAPP575PD","WCP Data Center","Item Updated"
"a990q0000008bsEAAQ","CGWAPP577PD","CGWAPP577PD","WCP Data Center","Item Updated"
"a990q0000008bsFAAQ","CGWAPP581PD","CGWAPP581PD","WCP Data Center","Item Updated"
"a990q0000008bsGAAQ","CGWAPP582TS","CGWAPP582TS","WCP Data Center","Item Updated"
"a990q0000008bsHAAQ","CGWAPP586PD","CGWAPP586PD","WCP Data Center","Item Updated"
"a990q0000008bsIAAQ","CGWAPP588PD","CGWAPP588PD","WCP Data Center","Item Updated"
"a990q0000008bsJAAQ","CGWAPP597PD","CGWAPP597PD","WCP Data Center","Item Updated"
"a990q0000008bsKAAQ","CGWAPP598PD","CGWAPP598PD","","Item Updated"
"a990q0000008bsLAAQ","CGWAPP599PD","CGWAPP599PD","WCP Data Center","Item Updated"
"a990q0000008bsMAAQ","CGWAPP603PD","CGWAPP603PD","WCP Data Center","Item Updated"
"a990q0000008bsNAAQ","CGWAPP604PD","CGWAPP604PD","WCP Data Center","Item Updated"
"a990q0000008bsOAAQ","CGWAPP607PD","CGWAPP607PD","WCP Data Center","Item Updated"
"a990q0000008bsPAAQ","CGWAPP609TS","CGWAPP609TS","","Item Updated"
"a990q0000008bsQAAQ","CGWAPP614NP","CGWAPP614NP","WCP Data Center","Item Updated"
"a990q0000008bsRAAQ","CGWAPP615PD","CGWAPP615PD","WCP Data Center","Item Updated"
"a990q0000008bsSAAQ","CGWAPP629PD","CGWAPP629PD","WCP Data Center","Item Updated"
"a990q0000008bsTAAQ","cgwapp630pd.hq","cgwapp630pd.hq","","Item Updated"
"a990q0000008bsUAAQ","CGWAPP631PD","CGWAPP631PD","WCP Data Center","Item Updated"
"a990q0000008bsVAAQ","CGWAPP634TS","CGWAPP634TS","","Item Updated"
"a990q0000008bsWAAQ","CGWAPP641PD","CGWAPP641PD","WCP Data Center","Item Updated"
"a990q0000008bsXAAQ","CGWAPP643TS","CGWAPP643TS","WCP Data Center","Item Updated"
"a990q0000008bsYAAQ","CGWAPP647PD","CGWAPP647PD","WCP Data Center","Item Updated"
"a990q0000008bsZAAQ","CGWAPP651PD","CGWAPP651PD","WCP Data Center","Item Updated"
"a990q0000008bsaAAA","CGWAPP654PD","CGWAPP654PD","WCP Data Center","Item Updated"
"a990q0000008bsbAAA","CGWAPP659PD","CGWAPP659PD","WCP Data Center","Item Updated"
"a990q0000008bscAAA","CGWAPP660PD","CGWAPP660PD","WCP Data Center","Item Updated"
"a990q0000008bsdAAA","CGWAPP661PD","CGWAPP661PD","WCP Data Center","Item Updated"
"a990q0000008bseAAA","CGWAPP663PD","CGWAPP663PD","WCP Data Center","Item Updated"
"a990q0000008bsfAAA","cgwapp664pd.hq","cgwapp664pd.hq","","Item Updated"
"a990q0000008bsgAAA","CGWAPP664PS","CGWAPP664PS","WCP Data Center","Item Updated"
"a990q0000008bshAAA","CGWAPP667PD","CGWAPP667PD","","Item Updated"
"a990q0000008bsiAAA","CGWAPP673PD","CGWAPP673PD","WCP Data Center","Item Updated"
"a990q0000008bsjAAA","CGWAPP678PD","CGWAPP678PD","","Item Updated"
"a990q0000008bskAAA","CGWAPP696PD","CGWAPP696PD","","Item Updated"
"a990q0000008bslAAA","CGWAPP697PD","CGWAPP697PD","WCP Data Center","Item Updated"
"a990q0000008bsmAAA","CGWAPP699PD","CGWAPP699PD","WCP Data Center","Item Updated"
"a990q0000008bsnAAA","CGWAPP702PD","CGWAPP702PD","WCP Data Center","Item Updated"
"a990q0000008bsoAAA","CGWAPP721PD","CGWAPP721PD","WCP Data Center","Item Updated"
"a990q0000008bspAAA","CGWAPP722PD","CGWAPP722PD","WCP Data Center","Item Updated"
"a990q0000008bsqAAA","CGWAPP723PD","CGWAPP723PD","WCP Data Center","Item Updated"
"a990q0000008bsrAAA","CGWAPP724PD","CGWAPP724PD","WCP Data Center","Item Updated"
"a990q0000008bssAAA","CGWAPP725PD","CGWAPP725PD","WCP Data Center","Item Updated"
"a990q0000008bstAAA","CGWAPP736PD","CGWAPP736PD","WCP Data Center","Item Updated"
"a990q0000008bsuAAA","CGWAPP741PD","CGWAPP741PD","WCP Data Center","Item Updated"
"a990q0000008bsvAAA","CGWAPP742PD","CGWAPP742PD","WCP Data Center","Item Updated"
"a990q0000008bswAAA","CGWAPP743TS","CGWAPP743TS","WCP Data Center","Item Updated"
"a990q0000008bsxAAA","CGWAPP750PD","CGWAPP750PD","","Item Updated"
"a990q0000008bsyAAA","CGWAPP751PD","CGWAPP751PD","","Item Updated"
"a990q0000008bszAAA","CGWAPP752PD","CGWAPP752PD","","Item Updated"
"a990q0000008bt0AAA","CGWAPP753PD","CGWAPP753PD","","Item Updated"
"a990q0000008bt1AAA","CGWAPP754PD","CGWAPP754PD","","Item Updated"
"a990q0000008bt2AAA","CGWAPP755PD","CGWAPP755PD","","Item Updated"
"a990q0000008bt3AAA","CGWAPP756PD","CGWAPP756PD","WCP Data Center","Item Updated"
"a990q0000008bt4AAA","CGWAPP758PD","CGWAPP758PD","WCP Data Center","Item Updated"
"a990q0000008bt5AAA","CGWAPP763PD","CGWAPP763PD","","Item Updated"
"a990q0000008bt6AAA","CGWAPP766PD","CGWAPP766PD","WCP Data Center","Item Updated"
"a990q0000008bt7AAA","CGWAPP771PD","CGWAPP771PD","WCP Data Center","Item Updated"
"a990q0000008bt8AAA","CGWAPP790PD","CGWAPP790PD","","Item Updated"
"a990q0000008bt9AAA","CGWAPP792PD","CGWAPP792PD","WCP Data Center","Item Updated"
"a990q0000008btAAAQ","CGWAPP797PD","CGWAPP797PD","WCP Data Center","Item Updated"
"a990q0000008btBAAQ","CGWAPP807TS","CGWAPP807TS","","Item Updated"
"a990q0000008btCAAQ","CGWAPP809TS","CGWAPP809TS","","Item Updated"
"a990q0000008btDAAQ","CGWAPP815PD","CGWAPP815PD","WCP Data Center","Item Updated"
"a990q0000008btEAAQ","CGWAPP816PD","CGWAPP816PD","WCP Data Center","Item Updated"
"a990q0000008btFAAQ","CGWAPP817TS","CGWAPP817TS","","Item Updated"
"a990q0000008btGAAQ","CGWAPP823PD","CGWAPP823PD","WCP Data Center","Item Updated"
"a990q0000008btHAAQ","CGWAPP826PD","CGWAPP826PD","WCP Data Center","Item Updated"
"a990q0000008btIAAQ","CGWAPP826PS","CGWAPP826PS","WCP Data Center","Item Updated"
"a990q0000008btJAAQ","CGWAPP841PD","CGWAPP841PD","WCP Data Center","Item Updated"
"a990q0000008btKAAQ","CGWAPP846PD","CGWAPP846PD","WCP Data Center","Item Updated"
"a990q0000008btLAAQ","CGWAPP847PD","CGWAPP847PD","WCP Data Center","Item Updated"
"a990q0000008btMAAQ","CGWAPP848PD","CGWAPP848PD","WCP Data Center","Item Updated"
"a990q0000008btNAAQ","CGWAPP873TS","CGWAPP873TS","","Item Updated"
"a990q0000008btOAAQ","CGWAPP874TS","CGWAPP874TS","","Item Updated"
"a990q0000008btPAAQ","CGWAPP875TS","CGWAPP875TS","","Item Updated"
"a990q0000008btQAAQ","CGWAPP877PD","CGWAPP877PD","","Item Updated"
"a990q0000008btRAAQ","CGWAPP892PD","CGWAPP892PD","WCP Data Center","Item Updated"
"a990q0000008btSAAQ","CGWAPP893PD","CGWAPP893PD","WCP Data Center","Item Updated"
"a990q0000008btTAAQ","CGWAPP894PD","CGWAPP894PD","WCP Data Center","Item Updated"
"a990q0000008btUAAQ","CGWAPP895PD","CGWAPP895PD","WCP Data Center","Item Updated"
"a990q0000008btVAAQ","CGWAPP896PD","CGWAPP896PD","WCP Data Center","Item Updated"
"a990q0000008btWAAQ","CGWAPP897PD","CGWAPP897PD","WCP Data Center","Item Updated"
"a990q0000008btXAAQ","CGWAPP900PD","CGWAPP900PD","WCP Data Center","Item Updated"
"a990q0000008btYAAQ","CGWAPP910PD","CGWAPP910PD","WCP Data Center","Item Updated"
"a990q0000008btZAAQ","CGWAPP913PD","CGWAPP913PD","WCP Data Center","Item Updated"
"a990q0000008btaAAA","CGWAPP917PD","CGWAPP917PD","WCP Data Center","Item Updated"
"a990q0000008btbAAA","CGWAPP942PD","CGWAPP942PD","WCP Data Center","Item Updated"
"a990q0000008btcAAA","CGWAPP944TS","CGWAPP944TS","WCP Data Center","Item Updated"
"a990q0000008btdAAA","CGWAPP945TS","CGWAPP945TS","WCP Data Center","Item Updated"
"a990q0000008bteAAA","CGWAPP947TS","CGWAPP947TS","WCP Data Center","Item Updated"
"a990q0000008btfAAA","CGWAPP954PD","CGWAPP954PD","","Item Updated"
"a990q0000008btgAAA","CGWAPP957PD","CGWAPP957PD","","Item Updated"
"a990q0000008bthAAA","CGWAPP959PD","CGWAPP959PD","WCP Data Center","Item Updated"
"a990q0000008btiAAA","CGWAPP961TS","CGWAPP961TS","","Item Updated"
"a990q0000008btjAAA","CGWAPP963PD","CGWAPP963PD","","Item Updated"
"a990q0000008btkAAA","CGWAPP966PD","CGWAPP966PD","WCP Data Center","Item Updated"
"a990q0000008btlAAA","CGWAPP970QA","CGWAPP970QA","WCP Data Center","Item Updated"
"a990q0000008btmAAA","CGWAPP971QA","CGWAPP971QA","","Item Updated"
"a990q0000008btnAAA","CGWAPP972QA","CGWAPP972QA","","Item Updated"
"a990q0000008btoAAA","CGWAPP973PD","CGWAPP973PD","WCP Data Center","Item Updated"
"a990q0000008btpAAA","CGWAPP974PD","CGWAPP974PD","WCP Data Center","Item Updated"
"a990q0000008btqAAA","CGWAPP977PD","CGWAPP977PD","WCP Data Center","Item Updated"
"a990q0000008btrAAA","CGWAPP978PD","CGWAPP978PD","WCP Data Center","Item Updated"
"a990q0000008btsAAA","CGWAPP979PD","CGWAPP979PD","WCP Data Center","Item Updated"
"a990q0000008bttAAA","CGWAPP981PD","CGWAPP981PD","WCP Data Center","Item Updated"
"a990q0000008btuAAA","CGWAPP985TS","CGWAPP985TS","WCP Data Center","Item Updated"
"a990q0000008btvAAA","CGWAPP986TS","CGWAPP986TS","WCP Data Center","Item Updated"
"a990q0000008btwAAA","CGWAPP987TS","CGWAPP987TS","WCP Data Center","Item Updated"
"a990q0000008btxAAA","CGWAPP988PD","CGWAPP988PD","WCP Data Center","Item Updated"
"a990q0000008btyAAA","CGWAVEVA01PD","CGWAVEVA01PD","WCP Data Center","Item Updated"
"a990q0000008btzAAA","CGWAVEVA02PD","CGWAVEVA02PD","WCP Data Center","Item Updated"
"a990q0000008bu0AAA","CGWAVEVA03PD","CGWAVEVA03PD","WCP Data Center","Item Updated"
"a990q0000008bu1AAA","CGWAVEVA04PD","CGWAVEVA04PD","WCP Data Center","Item Updated"
"a990q0000008bu2AAA","CGWAVEVA05PD","CGWAVEVA05PD","WCP Data Center","Item Updated"
"a990q0000008bu3AAA","CGWAVEVA06PD","CGWAVEVA06PD","WCP Data Center","Item Updated"
"a990q0000008bu4AAA","CGWAVEVA07PD","CGWAVEVA07PD","WCP Data Center","Item Updated"
"a990q0000008bu5AAA","CGWAVEVA08PD","CGWAVEVA08PD","WCP Data Center","Item Updated"
"a990q0000008bu6AAA","CGWAVEVA09PD","CGWAVEVA09PD","WCP Data Center","Item Updated"
"a990q0000008bu7AAA","CGWBES12CCPD","CGWBES12CCPD","WCP Data Center","Item Updated"
"a990q0000008bu8AAA","CGWBES12CCTS","CGWBES12CCTS","WCP Data Center","Item Updated"
"a990q0000008bu9AAA","CGWBES12UEMPD","CGWBES12UEMPD","WCP Data Center","Item Updated"
"a990q0000008buAAAQ","CGWBES12UEMTS","CGWBES12UEMTS","WCP Data Center","Item Updated"
"a990q0000008buBAAQ","CGWBES216PD","CGWBES216PD","WCP Data Center","Item Updated"
"a990q0000008buCAAQ","CGWBES217TS","CGWBES217TS","","Item Updated"
"a990q0000008buDAAQ","CGWBES288PD","CGWBES288PD","WCP Data Center","Item Updated"
"a990q0000008buEAAQ","cgwbes288pd.hq","cgwbes288pd.hq","","Item Updated"
"a990q0000008buFAAQ","CGWBTL001PD","CGWBTL001PD","WCP Data Center","Item Updated"
"a990q0000008buGAAQ","CGWBTL002PD","CGWBTL002PD","WCP Data Center","Item Updated"
"a990q0000008buHAAQ","CGWBTL003PD","CGWBTL003PD","WCP Data Center","Item Updated"
"a990q0000008buIAAQ","CGWBTL004PD","CGWBTL004PD","WCP Data Center","Item Updated"
"a990q0000008buJAAQ","CGWBTL005PD","CGWBTL005PD","WCP Data Center","Item Updated"
"a990q0000008buKAAQ","CGWBTL014PD","CGWBTL014PD","WCP Data Center","Item Updated"
"a990q0000008buLAAQ","CGWBTL015PD","CGWBTL015PD","WCP Data Center","Item Updated"
"a990q0000008buMAAQ","CGWBTL016PD","CGWBTL016PD","WCP Data Center","Item Updated"
"a990q0000008buNAAQ","CGWBTL017PD","CGWBTL017PD","WCP Data Center","Item Updated"
"a990q0000008buOAAQ","cgwbtl018pd.hq","cgwbtl018pd.hq","","Item Updated"
"a990q0000008buPAAQ","CGWBTL019PD","CGWBTL019PD","WCP Data Center","Item Updated"
"a990q0000008buQAAQ","CGWBTL1039PD","CGWBTL1039PD","WCP Data Center","Item Updated"
"a990q0000008buRAAQ","CGWBTL385PD","CGWBTL385PD","WCP Data Center","Item Updated"
"a990q0000008buSAAQ","CGWBTL535PD","CGWBTL535PD","WCP Data Center","Item Updated"
"a990q0000008buTAAQ","CGWBTL706PD","CGWBTL706PD","WCP Data Center","Item Updated"
"a990q0000008buUAAQ","CGWBTL788PD","CGWBTL788PD","WCP Data Center","Item Updated"
"a990q0000008buVAAQ","CGWBTL789PD","CGWBTL789PD","WCP Data Center","Item Updated"
"a990q0000008buWAAQ","CGWBTL814PD","CGWBTL814PD","WCP Data Center","Item Updated"
"a990q0000008buXAAQ","CGWBTL819PD","CGWBTL819PD","WCP Data Center","Item Updated"
"a990q0000008buYAAQ","CGWBTL844PD","CGWBTL844PD","WCP Data Center","Item Updated"
"a990q0000008buZAAQ","CGWBTL849PD","CGWBTL849PD","WCP Data Center","Item Updated"
"a990q0000008buaAAA","CGWBTL852PD","CGWBTL852PD","WCP Data Center","Item Updated"
"a990q0000008bubAAA","CGWBTL911PD","CGWBTL911PD","WCP Data Center","Item Updated"
"a990q0000008bucAAA","CGWBTL918PD","CGWBTL918PD","WCP Data Center","Item Updated"
"a990q0000008budAAA","CGWBTL919PD","CGWBTL919PD","WCP Data Center","Item Updated"
"a990q0000008bueAAA","CGWBTL920PD","CGWBTL920PD","","Item Updated"
"a990q0000008bufAAA","CGWBTL921PD","CGWBTL921PD","WCP Data Center","Item Updated"
"a990q0000008bugAAA","CGWBTL922PD","CGWBTL922PD","WCP Data Center","Item Updated"
"a990q0000008buhAAA","CGWBTL923PD","CGWBTL923PD","WCP Data Center","Item Updated"
"a990q0000008buiAAA","CGWBTL924PD","CGWBTL924PD","WCP Data Center","Item Updated"
"a990q0000008bujAAA","CGWBTL929PD","CGWBTL929PD","WCP Data Center","Item Updated"
"a990q0000008bukAAA","CGWBTL930PD","CGWBTL930PD","WCP Data Center","Item Updated"
"a990q0000008bulAAA","CGWBTL956PD","CGWBTL956PD","WCP Data Center","Item Updated"
"a990q0000008bumAAA","CGWBTL957PD","CGWBTL957PD","WCP Data Center","Item Updated"
"a990q0000008bunAAA","CGWBTL958PD","CGWBTL958PD","WCP Data Center","Item Updated"
"a990q0000008buoAAA","CGWBTL967PD","CGWBTL967PD","WCP Data Center","Item Updated"
"a990q0000008bupAAA","CGWDARRYL12TS","CGWDARRYL12TS","","Item Updated"
"a990q0000008buqAAA","CGWDC01","CGWDC01","WCP Data Center","Item Updated"
"a990q0000008burAAA","cgwdc01-lab","cgwdc01-lab","WCP Data Center","Item Updated"
"a990q0000008ctXAAQ","CGWDC01-New","CGWDC01-New","WCP Data Center","Item Created"
"a990q0000008busAAA","CGWDC02","CGWDC02","WCP data centre","Item Updated"
"a990q0000008butAAA","CGWDC05","CGWDC05","","Item Updated"
"a990q0000008buuAAA","CGWDC07","CGWDC07","","Item Updated"
"a990q0000008buvAAA","CGWDC08","CGWDC08","","Item Updated"
"a990q0000008buwAAA","CGWDC09","CGWDC09","WCP Data Center","Item Updated"
"a990q0000008buxAAA","cgwdc09-lab","cgwdc09-lab","WCP Data Center","Item Updated"
"a990q0000008buyAAA","CGWDC10","CGWDC10","","Item Updated"
"a990q0000008buzAAA","CGWDC11","CGWDC11","WCP data centre","Item Updated"
"a990q0000008bv0AAA","CGWDC12","CGWDC12","WCP data centre","Item Updated"
"a990q0000008bv1AAA","CGWDC14","CGWDC14","WCP data centre","Item Updated"
"a990q0000008bv2AAA","CGWDC15","CGWDC15","WCP Data Center","Item Updated"
"a990q0000008bv3AAA","CGWDEB12TS","CGWDEB12TS","","Item Updated"
"a990q0000008bv4AAA","CGWDFS008PD","CGWDFS008PD","WCP Data Center","Item Updated"
"a990q0000008bv5AAA","CGWDFS009PD","CGWDFS009PD","","Item Updated"
"a990q0000008bv6AAA","CGWDHCP01","CGWDHCP01","WCP Data Center","Item Updated"
"a990q0000008bv7AAA","cgwdhcp01-lab","cgwdhcp01-lab","WCP Data Center","Item Updated"
"a990q0000008bv8AAA","CGWECM001TS","CGWECM001TS","","Item Updated"
"a990q0000008bv9AAA","CGWECM002TS","CGWECM002TS","","Item Updated"
"a990q0000008bvAAAQ","CGWECM308DV","CGWECM308DV","WCP Data Center","Item Updated"
"a990q0000008bvBAAQ","CGWECM309DV","CGWECM309DV","","Item Updated"
"a990q0000008bvCAAQ","CGWECM310DV","CGWECM310DV","","Item Updated"
"a990q0000008bvDAAQ","CGWEPO034PD","CGWEPO034PD","","Item Updated"
"a990q0000008bvEAAQ","CGWEPO845PD","CGWEPO845PD","WCP Data Center","Item Updated"
"a990q0000008bvFAAQ","CGWEPO952PD","CGWEPO952PD","","Item Updated"
"a990q0000008bvGAAQ","CGWEPO953PD","CGWEPO953PD","","Item Updated"
"a990q0000008bvHAAQ","CGWGGX126TS","CGWGGX126TS","WCP Data Center","Item Updated"
"a990q0000008bvIAAQ","CGWGGX279PD","CGWGGX279PD","WCP Data Center","Item Updated"
"a990q0000008bvJAAQ","CGWGGX280PD","CGWGGX280PD","WCP Data Center","Item Updated"
"a990q0000008bvKAAQ","CGWGGX281PD","CGWGGX281PD","WCP Data Center","Item Updated"
"a990q0000008bvLAAQ","CGWGGX282PD","CGWGGX282PD","WCP Data Center","Item Updated"
"a990q0000008bvMAAQ","CGWGGX283PD","CGWGGX283PD","WCP Data Center","Item Updated"
"a990q0000008bvNAAQ","CGWGGX590PD","CGWGGX590PD","WCP Data Center","Item Updated"
"a990q0000008bvOAAQ","CGWGGX805PD","CGWGGX805PD","","Item Updated"
"a990q0000008bvPAAQ","CGWGGX872PD","CGWGGX872PD","","Item Updated"
"a990q0000008bvQAAQ","CGWHCN001PD","CGWHCN001PD","WCP data centre","Item Updated"
"a990q0000008bvRAAQ","CGWHCN002PD","CGWHCN002PD","WCP data centre","Item Updated"
"a990q0000008bvSAAQ","CGWHCN002TS","CGWHCN002TS","WCP Data Center","Item Updated"
"a990q0000008bvTAAQ","CGWHCN003PD","CGWHCN003PD","WCP data centre","Item Updated"
"a990q0000008bvUAAQ","CGWHCN003TS","CGWHCN003TS","WCP Data Center","Item Updated"
"a990q0000008bvVAAQ","CGWHCN004PD","CGWHCN004PD","WCP data centre","Item Updated"
"a990q0000008bvWAAQ","CGWHCN005PD","CGWHCN005PD","WCP data centre","Item Updated"
"a990q0000008bvXAAQ","CGWHCN006PD","CGWHCN006PD","WCP data centre","Item Updated"
"a990q0000008bvYAAQ","CGWHCN007PD","CGWHCN007PD","WCP data centre","Item Updated"
"a990q0000008bvZAAQ","CGWHCN008PD","CGWHCN008PD","WCP data centre","Item Updated"
"a990q0000008bvaAAA","CGWHCN009PD","CGWHCN009PD","WCP data centre","Item Updated"
"a990q0000008bvbAAA","CGWHFN001PD","CGWHFN001PD","WCP data centre","Item Updated"
"a990q0000008bvcAAA","CGWHFN001TS","CGWHFN001TS","WCP data centre","Item Updated"
"a990q0000008bvdAAA","CGWHHN001PD","CGWHHN001PD","WCP data centre","Item Updated"
"a990q0000008bveAAA","CGWHHN001TS","CGWHHN001TS","WCP data centre","Item Updated"
"a990q0000008bvfAAA","CGWHVN001PD","CGWHVN001PD","WCP data centre","Item Updated"
"a990q0000008bvgAAA","CGWHVN001TS","CGWHVN001TS","WCP data centre","Item Updated"
"a990q0000008bvhAAA","CGWHVN002TS","CGWHVN002TS","","Item Updated"
"a990q0000008bviAAA","CGWHVN003TS","CGWHVN003TS","","Item Updated"
"a990q0000008bvjAAA","CGWHVN004TS","CGWHVN004TS","WCP data centre","Item Updated"
"a990q0000008bvkAAA","CGWIDM057TS","CGWIDM057TS","WCP Data Center","Item Updated"
"a990q0000008bvlAAA","CGWIDM058TS","CGWIDM058TS","WCP Data Center","Item Updated"
"a990q0000008bvmAAA","CGWIDM127TS","CGWIDM127TS","WCP Data Center","Item Updated"
"a990q0000008bvnAAA","CGWIDM128TS","CGWIDM128TS","WCP Data Center","Item Updated"
"a990q0000008bvoAAA","CGWIDM129TS","CGWIDM129TS","WCP Data Center","Item Updated"
"a990q0000008ctYAAQ","CGWIDM130TS","CGWIDM130TS","WCP Data Center","Item Created"
"a990q0000008ctZAAQ","CGWIDM131TS","CGWIDM131TS","WCP Data Center","Item Created"
"a990q0000008ctaAAA","CGWIDM132TS","CGWIDM132TS","WCP Data Center","Item Created"
"a990q0000008bvpAAA","CGWIDM133TS","CGWIDM133TS","","Item Updated"
"a990q0000008ctbAAA","CGWIDM134TS","CGWIDM134TS","WCP Data Center","Item Created"
"a990q0000008bvqAAA","CGWIDM135TS","CGWIDM135TS","WCP Data Center","Item Updated"
"a990q0000008bvrAAA","CGWIDM136TS","CGWIDM136TS","","Item Updated"
"a990q0000008ctcAAA","CGWIGN001NP","CGWIGN001NP","WCP Data Center","Item Created"
"a990q0000008bvsAAA","CGWIGN001PD","CGWIGN001PD","WCP Data Center","Item Updated"
"a990q0000008bvtAAA","CGWIGN002NP","CGWIGN002NP","WCP Data Center","Item Updated"
"a990q0000008bvuAAA","CGWIGN002PD","CGWIGN002PD","WCP Data Center","Item Updated"
"a990q0000008ctdAAA","CGWIGN003NP","CGWIGN003NP","WCP Data Center","Item Created"
"a990q0000008bvvAAA","CGWIGN003PD","CGWIGN003PD","WCP Data Center","Item Updated"
"a990q0000008bvwAAA","CGWIGN004NP","CGWIGN004NP","WCP Data Center","Item Updated"
"a990q0000008bvxAAA","CGWIGN004PD","CGWIGN004PD","WCP Data Center","Item Updated"
"a990q0000008bvyAAA","CGWIGN005PD","CGWIGN005PD","WCP Data Center","Item Updated"
"a990q0000008bvzAAA","CGWIGN006PD","CGWIGN006PD","WCP Data Center","Item Updated"
"a990q0000008bw0AAA","CGWIGN007PD","CGWIGN007PD","WCP Data Center","Item Updated"
"a990q0000008bw1AAA","CGWIGN008PD","CGWIGN008PD","WCP Data Center","Item Updated"
"a990q0000008bw2AAA","CGWIGN009PD","CGWIGN009PD","WCP Data Center","Item Updated"
"a990q0000008bw3AAA","CGWIGN011PD","CGWIGN011PD","WCP Data Center","Item Updated"
"a990q0000008bw4AAA","CGWIGN012PD","CGWIGN012PD","WCP Data Center","Item Updated"
"a990q0000008bw5AAA","CGWIGN013PD","CGWIGN013PD","WCP Data Center","Item Updated"
"a990q0000008bw6AAA","CGWIGN014PD","CGWIGN014PD","WCP Data Center","Item Updated"
"a990q0000008bw7AAA","CGWIGN015PD","CGWIGN015PD","WCP Data Center","Item Updated"
"a990q0000008bw8AAA","CGWIGN016PD","CGWIGN016PD","WCP Data Center","Item Updated"
"a990q0000008bw9AAA","CGWIPS031PD","CGWIPS031PD","WCP Data Center","Item Updated"
"a990q0000008bwAAAQ","CGWISG001TS","CGWISG001TS","WCP Data Center","Item Updated"
"a990q0000008bwBAAQ","CGWJUMP001PD","CGWJUMP001PD","","Item Updated"
"a990q0000008bwCAAQ","CGWKevinTS","CGWKevinTS","","Item Updated"
"a990q0000008bwDAAQ","CGWKMS669PD","CGWKMS669PD","WCP Data Center","Item Updated"
"a990q0000008bwEAAQ","CGWLCA324PD","CGWLCA324PD","WCP data centre","Item Updated"
"a990q0000008bwFAAQ","CGWLEA322PD","CGWLEA322PD","WCP data centre","Item Updated"
"a990q0000008bwHAAQ","CGWLFA317PD","CGWLFA317PD","WCP data centre","Item Updated"
"a990q0000008bwIAAQ","CGWLFB318PD","CGWLFB318PD","WCP data centre","Item Updated"
"a990q0000008bwJAAQ","CGWLFC319PD","CGWLFC319PD","WCP data centre","Item Updated"
"a990q0000008bwKAAQ","CGWLSA320PD","CGWLSA320PD","WCP data centre","Item Updated"
"a990q0000008bwLAAQ","CGWLSB321PD","CGWLSB321PD","WCP data centre","Item Updated"
"a990q0000008bwMAAQ","CGWLSW423PD","CGWLSW423PD","WCP Data Center","Item Updated"
"a990q0000008bwNAAQ","CGWLZC419PD","CGWLZC419PD","WCP Data Center","Item Updated"
"a990q0000008bwOAAQ","CGWLZM420PD","CGWLZM420PD","WCP Data Center","Item Updated"
"a990q0000008bwPAAQ","CGWMAC01PD","CGWMAC01PD","","Item Updated"
"a990q0000008bwQAAQ","CGWMAC03PD","CGWMAC03PD","WCP Data Center","Item Updated"
"a990q0000008bwRAAQ","CGWMAC03PD.HQ","CGWMAC03PD.HQ","","Item Updated"
"a990q0000008bwSAAQ","cgwmac05pd.hq","cgwmac05pd.hq","","Item Updated"
"a990q0000008bwTAAQ","CGWMAK12TS","CGWMAK12TS","","Item Updated"
"a990q0000008bwUAAQ","CGWNSXMGR01","CGWNSXMGR01","WCP Data Center","Item Updated"
"a990q0000008bwVAAQ","CGWNWR001PD","CGWNWR001PD","Rogers Airdrie - New Data Center","Item Updated"
"a990q0000008bwWAAQ","CGWNWR002PD","CGWNWR002PD","Rogers Airdrie - New Data Center","Item Updated"
"a990q0000008bwXAAQ","CGWNWR003PD","CGWNWR003PD","WCP Data Center","Item Updated"
"a990q0000008bwYAAQ","CGWNWR004PD","CGWNWR004PD","WCP Data Center","Item Updated"
"a990q0000008bwZAAQ","CGWNWR005PD","CGWNWR005PD","Rogers Airdrie - New Data Center","Item Updated"
"a990q0000008bwaAAA","CGWNWR006PD","CGWNWR006PD","Rogers Airdrie - New Data Center","Item Updated"
"a990q0000008bwbAAA","CGWNWR007PD","CGWNWR007PD","WCP Data Center","Item Updated"
"a990q0000008bwcAAA","CGWNWR008PD","CGWNWR008PD","WCP Data Center","Item Updated"
"a990q0000008bwdAAA","CGWNWR009PD","CGWNWR009PD","WCP Data Center","Item Updated"
"a990q0000008bweAAA","CGWNWR1087PD","CGWNWR1087PD","WCP Data Center","Item Updated"
"a990q0000008bwfAAA","CGWNWR1088PD","CGWNWR1088PD","WCP Data Center","Item Updated"
"a990q0000008bwgAAA","CGWNWR1089PD","CGWNWR1089PD","WCP Data Center","Item Updated"
"a990q0000008bwhAAA","CGWNWR1196PD","CGWNWR1196PD","","Item Updated"
"a990q0000008bwiAAA","CGWNWR1197TS","CGWNWR1197TS","WCP Data Center","Item Updated"
