"ID","WELL_LOCATION","FAC_NAME","FAC_TYPE","EFFECTIVE_DATE","TEST_DATE","VENT_RATE","STATUS"
"a8k16000000g1mMAAQ","105122104104W400","DLCY 105/12-21-041-04W4/00","WI","01-NOV-09","12-JUL-09","","Item Updated"
"a8k16000000g1LUAAY","111020504922W300","GULH 111/02-05-049-22W3 SPRK","WI","01-AUG-09","12-JUL-09","331.4","Item Updated"
"a8k16000000g26pAAA","191130704922W300","GULH 191/13-07-049-22W3/00","WI","01-AUG-09","12-JUL-09","823","Item Updated"
"a8k16000000fykjAAA","131110104925W303","LSDH 131/11-01-049-25W3 MNVL","WI","01-AUG-09","12-JUL-09","72.9","Item Updated"
"a8k16000000g0v5AAA","101090704726W300","LSHH 101/09-07-047-26W3 LDMR","WI","01-AUG-09","12-JUL-09","172","Item Updated"
"a8k16000000g0b1AAA","1B0150904506W400","WWSM 1B0/15-09-045-06W4/00","WI","01-AUG-09","12-JUL-09","78","Item Updated"
"a8k16000000g0SuAAI","1D0081604506W400","WWSM 1D0/08-16-045-06W4/00","WI","01-AUG-09","12-JUL-09","36","Item Updated"
"a8k16000000g24SAAQ","1D0081604506W400","WWSM 1D0/08-16-045-06W4/00","WI","01-AUG-09","12-JUL-09","63.1","Item Updated"
"a8k16000000g0UMAAY","1D0160904506W400","WWSM 1D0/16-09-045-06W4/00","WI","01-AUG-09","12-JUL-09","54","Item Updated"
"a8k16000000g26gAAA","102091904104W400","DLCY 102/09-19-041-04W4/00","WI","01-SEP-09","11-JUL-09","","Item Updated"
"a8k16000000g1oVAAQ","102091904104W400","DLCY 102/09-19-041-04W4/00","WI","01-NOV-09","11-JUL-09","","Item Updated"
"a8k16000000fz2PAAQ","102151504104W400","DLCY 102/15-15-041-04W4/00","WI","01-SEP-09","11-JUL-09","","Item Updated"
"a8k16000000fxUMAAY","102151504104W400","DLCY 102/15-15-041-04W4/00","WI","01-NOV-09","11-JUL-09","","Item Updated"
"a8k16000000fzrIAAQ","103101904104W400","DLCY 103/10-19-041-04W4/00","WI","01-SEP-09","11-JUL-09","","Item Updated"
"a8k16000000fzjwAAA","103101904104W400","DLCY 103/10-19-041-04W4/00","WI","01-NOV-09","11-JUL-09","","Item Updated"
"a8k16000000fzcwAAA","104112104104W400","DLCY 104/11-21-041-04W4/00","WI","01-SEP-09","11-JUL-09","","Item Updated"
"a8k16000000fzd0AAA","104112104104W400","DLCY 104/11-21-041-04W4/00","WI","01-NOV-09","11-JUL-09","","Item Updated"
"a8k16000000fzxcAAA","106072104104W400","DLCY 106/07-21-041-04W4/00","WI","01-SEP-09","11-JUL-09","","Item Updated"
"a8k16000000fzxeAAA","106072104104W400","DLCY 106/07-21-041-04W4/00","WI","01-NOV-09","11-JUL-09","","Item Updated"
"a8k16000000fzTJAAY","111012504628W300","EPPH 111/01-25-046-28W3/00","WI","01-AUG-09","11-JUL-09","60.4","Item Updated"
"a8k16000000g0PKAAY","111010504922W300","GULH 111/01-05-049-22W3 WSEC","WI","01-AUG-09","11-JUL-09","214.4","Item Updated"
"a8k16000000fzjsAAA","111071804922W300","GULH 111/07-18-049-22W3 WSEC","WI","01-AUG-09","11-JUL-09","196.3","Item Updated"
"a8k16000000fzjtAAA","100130105306W400","LDBH 100/13-01-053-06W4/00","WI","01-AUG-09","11-JUL-09","634","Item Updated"
"a8k16000000g0PEAAY","100111104112W400","THOM 100/11-11-041-12W4/00","WI","01-SEP-09","11-JUL-09","","Item Updated"
"a8k16000000g0PFAAY","102143204011W400","THOM 102/14-32-040-11W4/00","WI","01-SEP-09","11-JUL-09","","Item Updated"
"a8k16000000g1GgAAI","104103504012W400","THOM 104/10-35-040-12W4/00","WI","01-SEP-09","11-JUL-09","","Item Updated"
"a8k16000000fznYAAQ","111102705226W300","TNNH 111/10-27-052-26W3 LDMR","WI","01-AUG-09","11-JUL-09","5037","Item Updated"
"a8k16000000g0PMAAY","108122104104W400","DLCY 108/12-21-041-04W4/00","WI","01-SEP-09","10-JUL-09","","Item Updated"
"a8k16000000fxZGAAY","111050404922W300","GULH 111/05-04-049-22W3 WSEC","WI","01-AUG-09","10-JUL-09","278.4","Item Updated"
"a8k16000000g0M5AAI","111160704922W300","GULH 111/16-07-049-22W3 WSEC","WI","01-AUG-09","10-JUL-09","444.2","Item Updated"
"a8k16000000g29AAAQ","100140105306W400","LDBH 100/14-01-053-06W4/00","WI","01-AUG-09","10-JUL-09","712","Item Updated"
"a8k16000000g1PlAAI","106063304011W400","THOM 106/06-33-040-11W4/00","WI","01-SEP-09","10-JUL-09","","Item Updated"
"a8k16000000g1IXAAY","100130904506W400","WWSM 100/13-09-045-06W4/00","WI","01-AUG-09","10-JUL-09","64.4","Item Updated"
"a8k16000000g1qtAAA","1D0082104506W400","WWSM 1D0/08-21-045-06W4/00","WI","01-AUG-09","10-JUL-09","83.2","Item Updated"
"a8k16000000g1quAAA","1D0110904506W400","WWSM 1D0/11-09-045-06W4/00","WI","01-AUG-09","10-JUL-09","81","Item Updated"
"a8k16000000g1qvAAA","102101104112W400","ANDR 102/10-11-041-12W4/00","WI","01-SEP-09","09-JUL-09","","Item Updated"
"a8k16000000g0RZAAY","100161504104W400","DLCY 100/16-15-041-04W4/00","WI","01-SEP-09","09-JUL-09","","Item Updated"
"a8k16000000g0RbAAI","100161504104W400","DLCY 100/16-15-041-04W4/00","WI","01-NOV-09","09-JUL-09","","Item Updated"
"a8k16000000fzGwAAI","102102104104W400","DLCY 102/10-21-041-04W4/00","WI","01-SEP-09","09-JUL-09","","Item Updated"
"a8k16000000g0NtAAI","102102104104W400","DLCY 102/10-21-041-04W4/00","WI","01-NOV-09","09-JUL-09","","Item Updated"
"a8k16000000g07MAAQ","104162004104W400","DLCY 104/16-20-041-04W4/00","WI","01-SEP-09","09-JUL-09","","Item Updated"
"a8k16000000g04hAAA","104162004104W400","DLCY 104/16-20-041-04W4/00","WI","01-NOV-09","09-JUL-09","","Item Updated"
"a8k16000000g0rUAAQ","111090704922W300","GULH 111/09-07-049-22W3 WSEC","WI","01-NOV-09","09-JUL-09","122","Item Updated"
"a8k16000000g0UwAAI","111033304822W300","LSDH 111/03-33-048-22W3 SPRK","WI","01-AUG-09","09-JUL-09","127.6","Item Updated"
"a8k16000000fxZ6AAI","100133504012W400","THOM 100/13-35-040-12W4/00","WI","01-SEP-09","09-JUL-09","","Item Updated"
"a8k16000000fyRIAAY","103073304011W400","THOM 103/07-33-040-11W4/00","WI","01-SEP-09","09-JUL-09","","Item Updated"
"a8k16000000g04NAAQ","103102904011W400","THOM 103/10-29-040-11W4/00","WI","01-SEP-09","09-JUL-09","","Item Updated"
"a8k16000000fzMVAAY","105083204011W400","THOM 105/08-32-040-11W4/00","WI","01-SEP-09","09-JUL-09","","Item Updated"
"a8k16000000g0NAAAY","1B0121504506W400","WWSM 1B0/12-15-045-06W4/00","WI","01-AUG-09","09-JUL-09","58","Item Updated"
"a8k16000000g0NLAAY","1B0161604506W400","WWSM 1B0/16-16-045-06W4/00","WI","01-AUG-09","09-JUL-09","40.5","Item Updated"
"a8k16000000g0aWAAQ","1B2061504506W400","WWSM 1B2/06-15-045-06W4/00","WI","01-AUG-09","09-JUL-09","16","Item Updated"
"a8k16000000fxWLAAY","111050205325W300","CLTH 111/05-02-053-25W3 MCLN","WI","01-AUG-09","08-JUL-09","80.8","Item Updated"
"a8k16000000fyTsAAI","105092004104W400","DLCY 105/09-20-041-04W4/00","WI","01-SEP-09","08-JUL-09","","Item Updated"
"a8k16000000g1sIAAQ","111091904922W300","GULH 111/09-19-049-22W3 WSEC","WI","01-AUG-09","08-JUL-09","201.7","Item Updated"
"a8k16000000g10lAAA","111043304822W300","LSDH 111/04-33-048-22W3 SPRK","WI","01-AUG-09","08-JUL-09","139.6","Item Updated"
"a8k16000000g009AAA","111150804726W300","LSHH 111/15-08-047-26W3 LDMR","WI","01-AUG-09","08-JUL-09","198","Item Updated"
"a8k16000000g0N6AAI","100073304011W400","THOM 100/07-33-040-11W4/00","WI","01-SEP-09","08-JUL-09","","Item Updated"
"a8k16000000fxlkAAA","100123204011W400","THOM 100/12-32-040-11W4/00","WI","01-SEP-09","08-JUL-09","","Item Updated"
"a8k16000000fxo8AAA","103103504012W400","THOM 103/10-35-040-12W4/00","WI","01-SEP-09","08-JUL-09","","Item Updated"
"a8k16000000g1AsAAI","100091904104W400","DLCY 100/09-19-041-04W4/00","WI","01-SEP-09","07-JUL-09","","Item Updated"
"a8k16000000g0rQAAQ","100091904104W400","DLCY 100/09-19-041-04W4/00","WI","01-NOV-09","07-JUL-09","","Item Updated"
"a8k16000000g07UAAQ","100132304104W400","DLCY 100/13-23-041-04W4/00","WI","01-SEP-09","07-JUL-09","","Item Updated"
"a8k16000000g0rIAAQ","100132304104W400","DLCY 100/13-23-041-04W4/00","WI","01-NOV-09","07-JUL-09","","Item Updated"
"a8k16000000g0rKAAQ","103122104104W400","DLCY 103/12-21-041-04W4/00","WI","01-SEP-09","07-JUL-09","","Item Updated"
"a8k16000000g04gAAA","103122104104W400","DLCY 103/12-21-041-04W4/00","WI","01-NOV-09","07-JUL-09","","Item Updated"
"a8k16000000g0t6AAA","108013304001W400","GREE 108/01-33-040-01W4/00","WI","01-AUG-09","07-JUL-09","","Item Updated"
"a8k16000000fzMJAAY","111111904922W300","GULH 111/11-19-049-22W3 WSEC","WI","01-AUG-09","07-JUL-09","134","Item Updated"
"a8k16000000fyKmAAI","111163204822W300","LSDH 111/16-32-048-22W3 WSEC","WI","01-AUG-09","07-JUL-09","182.5","Item Updated"
"a8k16000000fxw6AAA","101130904726W300","LSHH 101/13-09-047-26W3 LDMR","WI","01-AUG-09","07-JUL-09","51","Item Updated"
"a8k16000000g0agAAA","100071104112W400","THOM 100/07-11-041-12W4/00","WI","01-SEP-09","07-JUL-09","","Item Updated"
"a8k16000000g0RRAAY","100103304011W400","THOM 100/10-33-040-11W4/00","WI","01-SEP-09","07-JUL-09","","Item Updated"
"a8k16000000fz1IAAQ","102123204011W400","THOM 102/12-32-040-11W4/00","WI","01-SEP-09","07-JUL-09","","Item Updated"
"a8k16000000fzMPAAY","102123504012W400","THOM 102/12-35-040-12W4/00","WI","01-SEP-09","07-JUL-09","","Item Updated"
"a8k16000000fzJZAAY","106083204011W400","THOM 106/08-32-040-11W4/00","WI","01-SEP-09","07-JUL-09","","Item Updated"
"a8k16000000fxjiAAA","108013204011W400","THOM 108/01-32-040-11W4/00","WI","01-SEP-09","07-JUL-09","","Item Updated"
"a8k16000000fz1KAAQ","1B0132204506W400","WWSM 1B0/13-22-045-06W4/00","WI","01-AUG-09","07-JUL-09","20","Item Updated"
"a8k16000000fxjpAAA","1B0141504506W400","WWSM 1B0/14-15-045-06W4/00","WI","01-AUG-09","07-JUL-09","34.1","Item Updated"
"a8k16000000fxjnAAA","1D0042204506W400","WWSM 1D0/04-22-045-06W4/00","WI","01-AUG-09","07-JUL-09","100.4","Item Updated"
"a8k16000000fxjfAAA","1D0161604506W400","WWSM 1D0/16-16-045-06W4/00","WI","01-AUG-09","07-JUL-09","52.6","Item Updated"
"a8k16000000g0g9AAA","1D0161604506W400","WWSM 1D0/16-16-045-06W4/00","WI","01-AUG-09","07-JUL-09","53","Item Updated"
"a8k16000000g0MmAAI","100122204104W400","DLCY 100/12-22-041-04W4/00","WI","01-SEP-09","06-JUL-09","","Item Updated"
"a8k16000000g0MoAAI","100122204104W400","DLCY 100/12-22-041-04W4/00","WI","01-NOV-09","06-JUL-09","","Item Updated"
"a8k16000000fz5MAAQ","102132104104W400","DLCY 102/13-21-041-04W4/00","WI","01-SEP-09","06-JUL-09","","Item Updated"
"a8k16000000g1tZAAQ","105122004104W400","DLCY 105/12-20-041-04W4/00","WI","01-SEP-09","06-JUL-09","","Item Updated"
"a8k16000000fzDVAAY","105122004104W400","DLCY 105/12-20-041-04W4/00","WI","01-NOV-09","06-JUL-09","","Item Updated"
"a8k16000000fxgUAAQ","111061904922W300","GULH 111/06-19-049-22W3 WSEC","WI","01-AUG-09","06-JUL-09","153.5","Item Updated"
"a8k16000000fxjoAAA","100033105305W400","LDBH 100/03-31-053-05W4/00","WI","01-AUG-09","06-JUL-09","14","Item Updated"
"a8k16000000fxgZAAQ","111133304822W300","LSDH 111/13-33-048-22W3/00","WI","01-AUG-09","06-JUL-09","185.7","Item Updated"
"a8k16000000fxZsAAI","111041604726W300","LSHH 111/04-16-047-26W3 LDMR","WI","01-SEP-09","06-JUL-09","64","Item Updated"
"a8k16000000fxgWAAQ","102073304011W400","THOM 102/07-33-040-11W4/00","WI","01-SEP-09","06-JUL-09","","Item Updated"
"a8k16000000g1JQAAY","102100604111W400","THOM 102/10-06-041-11W4/00","WI","01-SEP-09","06-JUL-09","","Item Updated"
"a8k16000000g1tVAAQ","103073204011W400","THOM 103/07-32-040-11W4/00","WI","01-SEP-09","06-JUL-09","","Item Updated"
"a8k16000000g0xGAAQ","1B0020404012W400","ALNC 1B0/02-04-040-12W4/00","WI","01-DEC-09","05-JUL-09","","Item Updated"
"a8k16000000g1v1AAA","100091504104W400","DLCY 100/09-15-041-04W4/00","WI","01-SEP-09","05-JUL-09","","Item Updated"
"a8k16000000g1t3AAA","100091504104W400","DLCY 100/09-15-041-04W4/00","WI","01-NOV-09","05-JUL-09","","Item Updated"
"a8k16000000g21GAAQ","102122104104W400","DLCY 102/12-21-041-04W4/00","WI","01-SEP-09","05-JUL-09","","Item Updated"
"a8k16000000fxZrAAI","102122104104W400","DLCY 102/12-21-041-04W4/00","WI","01-NOV-09","05-JUL-09","","Item Updated"
"a8k16000000fxjhAAA","103072104104W400","DLCY 103/07-21-041-04W4/00","WI","01-SEP-09","05-JUL-09","","Item Updated"
"a8k16000000fyNVAAY","103072104104W400","DLCY 103/07-21-041-04W4/00","WI","01-NOV-09","05-JUL-09","","Item Updated"
"a8k16000000fz5iAAA","104112004104W400","DLCY 104/11-20-041-04W4/00","WI","01-SEP-09","05-JUL-09","","Item Updated"
"a8k16000000fyJEAAY","104112004104W400","DLCY 104/11-20-041-04W4/00","WI","01-NOV-09","05-JUL-09","","Item Updated"
"a8k16000000fyJGAAY","1B0112804001W400","GREE 1B0/11-28-040-01W4/00","WI","01-AUG-09","05-JUL-09","","Item Updated"
"a8k16000000fyJLAAY","111060404922W300","GULH 111/06-04-049-22W3 WSEC","WI","01-AUG-09","05-JUL-09","1109.3","Item Updated"
"a8k16000000fyNIAAY","111111404922W300","GULH 111/11-14-049-22W3 SPRK","WI","01-AUG-09","05-JUL-09","163","Item Updated"
"a8k16000000fyaeAAA","100073105305W400","LDBH 100/07-31-053-05W4/00","WI","01-AUG-09","05-JUL-09","411","Item Updated"
"a8k16000000fzoEAAQ","111150904726W300","LSHH 111/15-09-047-26W3 LDMR","WI","01-AUG-09","05-JUL-09","40","Item Updated"
"a8k16000000fzJcAAI","102061104112W400","THOM 102/06-11-041-12W4/00","WI","01-SEP-09","05-JUL-09","","Item Updated"
"a8k16000000fzMKAAY","102133504012W400","THOM 102/13-35-040-12W4/00","WI","01-SEP-09","05-JUL-09","","Item Updated"
"a8k16000000g0t4AAA","106142904011W400","THOM 106/14-29-040-11W4/00","WI","01-SEP-09","05-JUL-09","","Item Updated"
"a8k16000000fxsMAAQ","107063304011W400","THOM 107/06-33-040-11W4/00","WI","01-SEP-09","05-JUL-09","","Item Updated"
"a8k16000000fyNQAAY","107142904011W400","THOM 107/14-29-040-11W4/00","WI","01-SEP-09","05-JUL-09","","Item Updated"
"a8k16000000g01CAAQ","100020404012W400","ALNC 100/02-04-040-12W4/00","WI","01-DEC-09","04-JUL-09","","Item Updated"
"a8k16000000g1PeAAI","100132204104W400","DLCY 100/13-22-041-04W4/00","WI","01-SEP-09","04-JUL-09","","Item Updated"
"a8k16000000fyRsAAI","100132204104W400","DLCY 100/13-22-041-04W4/00","WI","01-NOV-09","04-JUL-09","","Item Updated"
"a8k16000000fyRpAAI","100142304104W400","DLCY 100/14-23-041-04W4/00","WI","01-SEP-09","04-JUL-09","","Item Updated"
"a8k16000000g1IOAAY","103142004104W400","DLCY 103/14-20-041-04W4/00","WI","01-SEP-09","04-JUL-09","","Item Updated"
"a8k16000000fxUOAAY","103142004104W400","DLCY 103/14-20-041-04W4/00","WI","01-NOV-09","04-JUL-09","","Item Updated"
"a8k16000000fzMVAAY","102112704001W400","GREE 102/11-27-040-01W4/00","WI","01-AUG-09","04-JUL-09","","Item Updated"
"a8k16000000g0lZAAQ","1A0112804001W400","GREE 1A0/11-28-040-01W4/00","WI","01-AUG-09","04-JUL-09","","Item Updated"
"a8k16000000g1mdAAA","111030404922W302","GULH 111/03-04-049-22W3 SPRK","WI","01-AUG-09","04-JUL-09","167.5","Item Updated"
"a8k16000000g0qkAAA","104063304011W400","THOM 104/06-33-040-11W4/00","WI","01-SEP-09","04-JUL-09","","Item Updated"
"a8k16000000fyFPAAY","104133204011W400","THOM 104/13-32-040-11W4/00","WI","01-SEP-09","04-JUL-09","","Item Updated"
"a8k16000000fyFTAAY","106133204011W400","THOM 106/13-32-040-11W4/00","WI","01-SEP-09","04-JUL-09","","Item Updated"
"a8k16000000g0giAAA","107142904011W400","THOM 107/14-29-040-11W4/00","WI","01-SEP-09","04-JUL-09","","Item Updated"
"a8k16000000fyW9AAI","111050605225W300","TNNH 111/05-06-052-25W3 LDMR","WI","01-AUG-09","04-JUL-09","135.9","Item Updated"
"a8k16000000fxZpAAI","111051605024W302","TNSH 111/05-16-050-24W3 WSEC","WI","01-AUG-09","04-JUL-09","1107.2","Item Updated"
"a8k16000000fxkOAAQ","111140905025W300","TNSH 111/14-09-050-25W3/00 SPRK","WI","01-AUG-09","04-JUL-09","540","Item Updated"
"a8k16000000fxa2AAA","100092004104W400","DLCY 100/09-20-041-04W4/0","WI","01-SEP-09","03-JUL-09","","Item Updated"
"a8k16000000fxa4AAA","102112004104W400","DLCY 102/11-20-041-04W4/00","WI","01-NOV-09","03-JUL-09","","Item Updated"
"a8k16000000g21IAAQ","102161504104W400","DLCY 102/16-15-041-04W4/00","WI","01-SEP-09","03-JUL-09","","Item Updated"
"a8k16000000fyFRAAY","102161504104W400","DLCY 102/16-15-041-04W4/00","WI","01-NOV-09","03-JUL-09","","Item Updated"
"a8k16000000fzGbAAI","103102004104W402","DLCY 103/10-20-041-04W4/02","WI","01-SEP-09","03-JUL-09","","Item Updated"
"a8k16000000g1rmAAA","103102004104W402","DLCY 103/10-20-041-04W4/02","WI","01-NOV-09","03-JUL-09","","Item Updated"
"a8k16000000fyTHAAY","105072104104W400","DLCY 105/07-21-041-04W4/00","WI","01-SEP-09","03-JUL-09","","Item Updated"
"a8k16000000fzxeAAA","105072104104W400","DLCY 105/07-21-041-04W4/00","WI","01-NOV-09","03-JUL-09","","Item Updated"
"a8k16000000g1QPAAY","100133105305W400","LDBH 100/13-31-053-05W4/00","WI","01-SEP-09","03-JUL-09","2030","Item Updated"
"a8k16000000fyFUAAY","131113304822W300","LSDH 131/11-33-048-22W3 SPRK","WI","01-AUG-09","03-JUL-09","145.6","Item Updated"
"a8k16000000fxf8AAA","121011604726W300","LSHH 121/01-16-047-26W3 LDMR","WI","01-AUG-09","03-JUL-09","46","Item Updated"
"a8k16000000g20kAAA","100053304011W400","THOM 100/05-33-040-11W4/00","WI","01-SEP-09","03-JUL-09","","Item Updated"
"a8k16000000fyFXAAY","100101104112W400","THOM 100/10-11-041-12W4/00","WI","01-SEP-09","03-JUL-09","","Item Updated"
"a8k16000000g1s7AAA","102113304011W400","THOM 102/11-33-040-11W4/00","WI","01-SEP-09","03-JUL-09","","Item Updated"
"a8k16000000fzJOAAY","103013204011W400","THOM 103/01-32-040-11W4/00","WI","01-SEP-09","03-JUL-09","","Item Updated"
"a8k16000000fydyAAA","103133504012W400","THOM 103/13-35-040-12W4/00","WI","01-SEP-09","03-JUL-09","","Item Updated"
"a8k16000000g01ZAAQ","107123204011W400","THOM 107/12-32-040-11W4/00","WI","01-SEP-09","03-JUL-09","","Item Updated"
"a8k16000000g1qyAAA","111070905025W300","TNSH 111/07-09-050-25W3 SPRK","WI","01-AUG-09","03-JUL-09","1092","Item Updated"
"a8k16000000g15OAAQ","112011705024W302","TNSH 112/01-17-050-24W3 WSEC","WI","01-AUG-09","03-JUL-09","790","Item Updated"
"a8k16000000g15QAAQ","1B0042204506W400","WWSM 1B0/04-22-045-06W4/00","WI","01-AUG-09","03-JUL-09","14.2","Item Updated"
"a8k16000000g18OAAQ","1B0062204506W400","WWSM 1B0/06-22-045-06W4/00","WI","01-AUG-09","03-JUL-09","55.9","Item Updated"
"a8k16000000g18VAAQ","1B0082104506W400","WWSM 1B0/08-21-045-06W4/00","WI","01-AUG-09","03-JUL-09","104.5","Item Updated"
"a8k16000000g188AAA","1D0141504506W400","WWSM 1D0/14-15-045-06W4/00","WI","01-AUG-09","03-JUL-09","84.3","Item Updated"
"a8k16000000g194AAA","100102304104W400","DLCY 100/10-23-041-04W4/00","WI","01-SEP-09","02-JUL-09","","Item Updated"
"a8k16000000g17oAAA","100102304104W400","DLCY 100/10-23-041-04W4/00","WI","01-NOV-09","02-JUL-09","","Item Updated"
"a8k16000000g19CAAQ","103162004104W400","DLCY 103/16-20-041-04W4/00","WI","01-SEP-09","02-JUL-09","","Item Updated"
"a8k16000000g187AAA","103162004104W400","DLCY 103/16-20-041-04W4/00","WI","01-NOV-09","02-JUL-09","","Item Updated"
"a8k16000000fzMLAAY","105112004104W402","DLCY 105/11-20-041-04W4/02","WI","01-SEP-09","02-JUL-09","","Item Updated"
"a8k16000000g1GhAAI","111123304822W302","LSDH 111/12-33-048-22W3/02","WI","01-AUG-09","02-JUL-09","640.2","Item Updated"
"a8k16000000g0azAAA","141091304925W300","LSDH 141/09-13-049-25W3 SPRK","WI","01-SEP-09","02-JUL-09","513.7","Item Updated"
"a8k16000000g1qQAAQ","111081604726W300","LSHH 111/08-16-047-26W3 LDMR","WI","01-AUG-09","02-JUL-09","181","Item Updated"
"a8k16000000g14PAAQ","111060105124W300","TNCH 111/06-01-051-24W3 MCLN","WI","01-AUG-09","02-JUL-09","819","Item Updated"
"a8k16000000g0vDAAQ","111060905025W300","TNSH 111/06-09-050-25W3 SPRK","WI","01-AUG-09","02-JUL-09","293","Item Updated"
"a8k16000000fzJbAAI","1D0052204506W400","WWSM 1D0/05-22-045-06W4/00","WI","01-AUG-09","02-JUL-09","7.1","Item Updated"
"a8k16000000g1p0AAA","1D0082104506W400","WWSM 1D0/08-21-045-06W4/00","WI","01-AUG-09","02-JUL-09","81.2","Item Updated"
"a8k16000000fyKZAAY","1D0102104506W400","WWSM 1D0/10-21-045-06W4/00","WI","01-AUG-09","02-JUL-09","50","Item Updated"
"a8k16000000g19RAAQ","1D0131504506W400","WWSM 1D0/13-15-045-06W4/00","WI","01-AUG-09","02-JUL-09","90","Item Updated"
"a8k16000000fyKpAAI","102061604009W400","CHOI 102/06-16-040-09W4/00","WI","01-NOV-09","01-JUL-09","0","Item Updated"
"a8k16000000fzcpAAA","102071604009W400","CHOI 102/07-16-040-09W4/00","WI","01-NOV-09","01-JUL-09","0","Item Updated"
"a8k16000000g1LUAAY","100162104104W400","DLCY 100/16-21-041-04W4/00","WI","01-SEP-09","01-JUL-09","","Item Updated"
"a8k16000000fyOlAAI","102152004104W400","DLCY 102/15-20-041-04W4/00","WI","01-SEP-09","01-JUL-09","","Item Updated"
"a8k16000000fyZTAAY","102152004104W400","DLCY 102/15-20-041-04W4/00","WI","01-NOV-09","01-JUL-09","","Item Updated"
"a8k16000000fyOoAAI","1C0063304001W400","GREE 1C0/06-33-040-01W4/00","WI","01-AUG-09","01-JUL-09","","Item Updated"
"a8k16000000fyXVAAY","111102404923W303","GULH 111/10-24-049-23W3 MNVL","WI","01-AUG-09","01-JUL-09","790.9","Item Updated"
"a8k16000000fyOrAAI","111151304923W300","GULH 111/15-13-049-23W3 WSEC","WI","01-SEP-09","01-JUL-09","1481","Item Updated"
"a8k16000000fycPAAQ","111053305125W300","TNNH 111/05-33-051-25W3 GP","WI","01-AUG-09","01-JUL-09","211.9","Item Updated"
"a8k16000000fyAsAAI","101100905025W300","TNSH 101/10-09-050-25W3 SPRK","WI","01-AUG-09","01-JUL-09","320","Item Updated"
"a8k16000000g0QkAAI","100131604506W400","WWSM 100/13-16-045-06W4/00","WI","01-AUG-09","01-JUL-09","45","Item Updated"
"a8k16000000fykTAAQ","1D0022104506W400","WWSM 1D0/02-21-045-06W4/00","WI","01-AUG-09","01-JUL-09","104.6","Item Updated"
"a8k16000000fyNKAAY","1D0131604506W400","WWSM 1D0/13-16-045-06W4/00","WI","01-AUG-09","01-JUL-09","52","Item Updated"
"a8k16000000fxsHAAQ","1D0152004506W400","WWSM 1D0/15-20-045-06W4/00","WI","01-AUG-09","01-JUL-09","7","Item Updated"
"a8k16000000fyxBAAQ","111082404923W302","GULH 111/08-24-049-23W3 MCLN","WI","01-AUG-09","30-JUN-09","133.7","Item Updated"
"a8k16000000fyxAAAQ","1B0042104506W400","WWSM 1B0/04-21-045-06W4/00","WI","01-AUG-09","30-JUN-09","72","Item Updated"
"a8k16000000fyfmAAA","1B0052104506W400","WWSM 1B0/05-21-045-06W4/00","WI","01-AUG-09","30-JUN-09","47","Item Updated"
"a8k16000000fyx9AAA","1D0152104506W400","WWSM 1D0/15-21-045-06W4/00","WI","01-AUG-09","30-JUN-09","2","Item Updated"
